iid;title;year;Adventure;Fantasy;Children;Animation;Comedy;Romance;Drama;Thriller;Action;Crime;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
2558;Forces of Nature;1999;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Bronwen Hughes;Sandra Bullock,Ben Affleck,Maura Tierney;Marc Lawrence
2559;King and I;1999;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Walter Lang;Yul Brynner,Deborah Kerr,Rita Moreno;Ernest Lehman,Oscar Hammerstein II,Margaret Landon
2560;Ravenous;1999;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;Antonia Bird;Guy Pearce,Robert Carlyle,David Arquette;Ted Griffin
2561;True Crime;1999;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;Clint Eastwood;Clint Eastwood,Isaiah Washington,LisaGay Hamilton;Andrew Klavan,Larry Gross,Paul Brickman
2563;Dangerous Beauty;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Marshall Herskovitz;Catherine McCormack,Rufus Sewell,Oliver Platt;Margaret Rosenthal,Jeannine Dominy
2565;King and I;1956;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;Walter Lang;Yul Brynner,Deborah Kerr,Rita Moreno;Ernest Lehman,Oscar Hammerstein II,Margaret Landon
2566;Doug's 1st Movie;1999;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Maurice Joyce;Thomas McHugh,Fred Newman,Chris Phillips;Ken Scarborough,Joe Aaron,Jim Jinkins
2567;EDtv;1999;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ron Howard;Matthew McConaughey,Jenna Elfman,Geoffrey Blake;Émile Gaudreault,Sylvie Bouchard,Lowell Ganz
2568;Mod Squad;1999;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;Scott Silver;Claire Danes,Omar Epps,Giovanni Ribisi;Buddy Ruskin,Stephen Kay,Scott Silver
2570;Walk on the Moon;1999;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Tony Goldwyn;Diane Lane,Viggo Mortensen,Bobby Boriello;Pamela Gray
2571;Matrix;1999;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;N/A;Nick Mancuso,Phillip Jarrett,Carrie-Anne Moss;Grenville Case
2572;10 Things I Hate About You;1999;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Gil Junger;Heath Ledger,Julia Stiles,Joseph Gordon-Levitt;Karen McCullah,Kirsten Smith,William Shakespeare
2573;Tango;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;Carlos Saura;Miguel Ángel Solá,Cecilia Narova,Mía Maestro;Carlos Saura
2574;Out-of-Towners;1999;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Sam Weisman;Steve Martin,Goldie Hawn,John Cleese;Neil Simon,Marc Lawrence
2575;Dreamlife of Angels;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2577;Metroland;1997;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Philip Saville;Christian Bale,Lee Ross,Emily Watson;Julian Barnes,Adrian Hodges
2579;Following;1998;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;Christopher Nolan;Jeremy Theobald,Alex Haw,Lucy Russell;Christopher Nolan
2580;Go;1999;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Doug Liman;Sarah Polley,Jay Mohr,Scott Wolf;John August
2581;Never Been Kissed;1999;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Raja Gosnell;Drew Barrymore,David Arquette,Michael Vartan;Abby Kohn,Marc Silverstein
2582;Twin Dragons;1992;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Michael McNamara;Martin McNamara,Michael McNamara;Michael McNamara
2583;Cookie's Fortune;1999;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Robert Altman;Glenn Close,Julianne Moore,Liv Tyler;Anne Rapp
2585;Lovers of the Arctic Circle;1998;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2586;Goodbye Lover;1999;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;Roland Joffé;Patricia Arquette,Dermot Mulroney,Mary-Louise Parker;Ron Peer,Joel Cohen,Alec Sokolow
2587;Life;1999;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;Daniel Espinosa;Jake Gyllenhaal,Rebecca Ferguson,Ryan Reynolds;Rhett Reese,Paul Wernick
2589;Friends & Lovers;1999;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;N/A;Jennifer Aniston,Courteney Cox,Lisa Kudrow;David Crane,Marta Kauffman
2590;Hideous Kinky;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Gillies MacKinnon;Kate Winslet,Bella Riza,Saïd Taghmaoui;Esther Freud,Billy MacKinnon
2593;Monster;1994;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Patty Jenkins;Charlize Theron,Christina Ricci,Bruce Dern;Patty Jenkins
2594;Open Your Eyes;1997;False;False;False;False;False;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;Greg A. Sager;Ry Barrett,Joanna Saul,Julianna Suzanne Bailey;Greg A. Sager
2596;SLC Punk!;1998;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;James Merendino;Matthew Lillard,Michael A. Goorjian,Annabeth Gish;James Merendino
2597;Lost & Found;1999;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;N/A;Jorge Garcia,Josh Holloway,Yunjin Kim;J.J. Abrams,Jeffrey Lieber,Damon Lindelof
2598;Pushing Tin;1999;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Mike Newell;John Cusack,Billy Bob Thornton,Cate Blanchett;Darcy Frey,Glen Charles,Les Charles
2599;Election;1999;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Alexander Payne;Matthew Broderick,Reese Witherspoon,Chris Klein;Tom Perrotta,Alexander Payne,Jim Taylor
2600;eXistenZ;1999;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;David Cronenberg;Jude Law,Jennifer Jason Leigh,Ian Holm;David Cronenberg
2605;Entrapment;1999;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;Jon Amiel;Sean Connery,Catherine Zeta-Jones,Ving Rhames;Ronald Bass,Michael Hertzberg,William Broyles Jr.
2606;Idle Hands;1999;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Rodman Flender;Devon Sawa,Seth Green,Elden Henson;Terri Hughes Burton,Ron Milbauer
2607;Get Real;1998;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Simon Shore;Ben Silverstone,Brad Gorton,Charlotte Brittain;Patrick Wilde
2609;King of Masks;1996;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2611;Winslow Boy;1999;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;David Mamet;Rebecca Pidgeon,Jeremy Northam,Nigel Hawthorne;Terence Rattigan,David Mamet
2612;Mildred Pierce;1945;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;Michael Curtiz;Joan Crawford,Jack Carson,Zachary Scott;Ranald MacDougall,James M. Cain,William Faulkner
2613;Night of the Comet;1984;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;Thom Eberhardt;Catherine Mary Stewart,Kelli Maroney,Robert Beltran;Thom Eberhardt
2614;Chopping Mall;1986;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;Jim Wynorski;Kelli Maroney,Tony O'Dell,Russell Todd;Jim Wynorski,Steve Mitchell
2615;My Science Project;1985;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;Jonathan R. Betuel;John Stockwell,Danielle von Zerneck,Fisher Stevens;Jonathan R. Betuel
2616;Dick Tracy;1990;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;Warren Beatty;Warren Beatty,Madonna,Al Pacino;Chester Gould,Jim Cash,Jack Epps Jr.
2617;Mummy;1999;True;True;False;False;True;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;Stephen Sommers;Brendan Fraser,Rachel Weisz,John Hannah;Stephen Sommers,Lloyd Fonvielle,Kevin Jarre
2618;Castle;1997;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;N/A;Nathan Fillion,Stana Katic,Susan Sullivan;Andrew W. Marlowe
2620;This Is My Father;1998;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Paul Quinn;Aidan Quinn,James Caan,Jacob Tierney;Paul Quinn
2622;William Shakespeare's A Midsummer Night's Dream;1999;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Lolo Loren;Laura Burt,Richard J. Burt,Jackie Cain;Lolo Loren,Patrick Poe,William Shakespeare
2623;Trippin';1999;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;David Raynr;Deon Richmond,Donald Faison,Guy Torry;Gary Hardwick
2624;After Life;1998;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;N/A;Ricky Gervais,Tom Basden,Tony Way;Ricky Gervais
2625;Black Mask;1996;True;False;False;False;False;False;False;True;True;True;False;False;True;False;False;False;False;False;False;False;Filipe F. Coutinho;Ben Gougeon,Lianne Marie Dobbs,Elliott Mayer;Filipe F. Coutinho
2628;Star Wars: Episode I - The Phantom Menace;1999;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;George Lucas;Ewan McGregor,Liam Neeson,Natalie Portman;George Lucas
2629;Love Letter;1999;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Shunji Iwai;Miho Nakayama,Etsushi Toyokawa,Bunjaku Han;Shunji Iwai
2630;Besieged;1998;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Alejandro Malowicki;Victoria Aragón,Alejandro Canuch,Ruly de Francesco,José Escobar;Alejandro Malowicki
2632;Saragossa Manuscript;1965;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
2633;Mummy;1932;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Stephen Sommers;Brendan Fraser,Rachel Weisz,John Hannah;Stephen Sommers,Lloyd Fonvielle,Kevin Jarre
2634;Mummy;1959;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Stephen Sommers;Brendan Fraser,Rachel Weisz,John Hannah;Stephen Sommers,Lloyd Fonvielle,Kevin Jarre
2639;Mommie Dearest;1981;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Frank Perry;Faye Dunaway,Diana Scarwid,Steve Forrest;Christina Crawford,Frank Yablans,Frank Perry
2640;Superman;1978;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;Richard Donner;Christopher Reeve,Margot Kidder,Gene Hackman;Jerry Siegel,Joe Shuster,Mario Puzo
2641;Superman II;1980;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;Richard Lester,Richard Donner;Gene Hackman,Christopher Reeve,Margot Kidder;Jerry Siegel,Joe Shuster,Mario Puzo
2642;Superman III;1983;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;Richard Lester;Christopher Reeve,Richard Pryor,Margot Kidder;Jerry Siegel,Joe Shuster,David Newman
2643;Superman IV: The Quest for Peace;1987;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;Sidney J. Furie;Christopher Reeve,Gene Hackman,Margot Kidder;Jerry Siegel,Joe Shuster,Christopher Reeve
2644;Dracula;1931;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Francis Ford Coppola;Gary Oldman,Winona Ryder,Anthony Hopkins;Bram Stoker,James V. Hart
2648;Frankenstein;1931;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False;James Whale;Colin Clive,Mae Clarke,Boris Karloff;John L. Balderston,Mary Shelley,Peggy Webling
2651;Frankenstein Meets the Wolf Man;1943;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Roy William Neill;Lon Chaney Jr.,Ilona Massey,Patric Knowles;Curt Siodmak
2652;Curse of Frankenstein;1957;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Terence Fisher;Peter Cushing,Hazel Court,Robert Urquhart;Jimmy Sangster,Mary Shelley
2654;Wolf Man;1941;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;George Waggner;Claude Rains,Warren William,Ralph Bellamy;Curt Siodmak
2655;Howling II: Your Sister Is a Werewolf;1985;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;N/A;Reb Brown;N/A
