iid;title;year;Adventure;Fantasy;Children;Animation;Comedy;Romance;Drama;Thriller;Action;Crime;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
630;The Devil's Advocate;1990;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;;Keanu Reeves,Al Pacino,Charlize Theron;
631;Gattaca;1990;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;;Ethan Hawke,Jude Law;
632;Stripes;1980;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;Ivan Reitman;Bill Murray;
633;Bean;1990;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
634;Rainmaker;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
635;Boogie Nights;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Julianne Moore;
636;Witness;1980;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;;Harrison Ford;
637;Starship Troopers;1990;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
638;Sliding Doors;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Gwyneth Paltrow;
639;Truman Show;1990;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;;Jim Carrey,Ed Harris;
640;Jackal;1990;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
641;Anastasia;1990;True;False;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;Meg Ryan,John Cusack;
642;Alien: Resurrection;1990;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;;Sigourney Weaver,Winona Ryder;
643;Amistad;1990;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;Steven Spielberg;Matthew McConaughey,Anthony Hopkins;
644;Flubber;1990;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Robin Williams;John Hughes
645;Good Will Hunting;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Robin Williams,Matt Damon,Ben Affleck;
646;Midnight in the Garden of Good and Evil;1990;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;Clint Eastwood;John Cusack,Kevin Spacey;
647;Scream 2;1990;False;False;False;False;True;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;;;
648;Sweet Hereafter;1990;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
649;Titanic;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Leonardo DiCaprio;
650;Tomorrow Never Dies;1990;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;Pierce Brosnan;Ian Fleming
651;Postman;1990;True;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
652;Jackie Brown;1990;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;Quentin Tarantino;Samuel L. Jackson;Quentin Tarantino
653;Big Lebowski;1990;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Joel Coen,Ethan Coen;John Goodman,Julianne Moore;Ethan Coen,Joel Coen
654;Great Expectations;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Ethan Hawke,Gwyneth Paltrow;
655;Wag the Dog;1990;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Dustin Hoffman,Robert De Niro;
656;Dark City;1990;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;;;David S. Goyer
657;Half Baked;1990;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
658;Fallen;1990;False;True;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;;Denzel Washington,John Goodman;
659;Replacement Killers;1990;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
660;Blues Brothers 2000;1990;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;;Dan Aykroyd,John Goodman;
661;Wedding Singer;1990;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Adam Sandler;
662;Sphere;1990;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;Dustin Hoffman,Samuel L. Jackson;
663;As Good as It Gets;1990;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jack Nicholson;
664;U.S. Marshals;1990;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;Tommy Lee Jones,Robert Downey Jr.;
665;Suicide Kings;1990;False;False;False;False;True;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;;;
666;Man in the Iron Mask;1990;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;Leonardo DiCaprio;
667;Wild Things;1990;False;False;False;False;False;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;;Kevin Bacon;
668;Primary Colors;1990;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Travolta;
669;Lost in Space;1990;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;;;
670;Mercury Rising;1990;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;;Bruce Willis;
671;Spanish Prisoner;1990;False;False;False;False;False;False;True;True;False;True;False;True;False;False;False;False;False;False;False;False;;Steve Martin;
672;City of Angels;1990;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Nicolas Cage,Meg Ryan;
673;Zero Effect;1990;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;;Ben Stiller;
674;Borrowers;1990;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Goodman;
675;Deep Impact;1990;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
676;Godzilla;1990;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;;;
677;Bulworth;1990;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
678;Fear and Loathing in Las Vegas;1990;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Johnny Depp;
679;Opposite of Sex;1990;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
680;Perfect Murder;1990;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
681;Six Days Seven Nights;1990;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ivan Reitman;Harrison Ford;
682;Can't Hardly Wait;1990;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
683;Mulan;1990;True;False;True;True;True;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;Eddie Murphy;
684;X-Files: Fight the Future;1990;False;False;False;False;False;False;False;True;True;True;False;True;True;False;False;False;False;False;False;False;;;
685;Dr. Dolittle;1990;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Eddie Murphy;
686;Out of Sight;1990;False;False;False;False;True;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;Steven Soderbergh;George Clooney;
687;Buffalo '66;1990;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
688;Armageddon;1990;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;False;False;False;False;False;;Bruce Willis,Ben Affleck;
689;Lethal Weapon 4;1990;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;Richard Donner;Mel Gibson;
690;Small Soldiers;1990;False;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;;;Ted Elliott
691;Pi;1990;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
692;There's Something About Mary;1990;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Cameron Diaz,Ben Stiller;
693;From Here to Eternity;1950;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
694;On the Waterfront;1950;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
695;West Side Story;1960;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
